"","policy_id","pair_id","policy","description","text_one","text_two","element_one","element_two","pro_con_one","pro_con_two","prompt","text_one_title","text_two_title"
"182",10,182,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","Our Trident nuclear deterrent has been a vital part of our national security strategy for over half a century.","Giving up our nuclear deterrant will leave us naked in global power politics.","Appeal to history","Metaphor","Pro","Pro","Please read the following <b>two arguments in favour</b> of renewing Trident.","Argument One (For)","Argument Two (For)"
"183",10,183,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","Our Trident nuclear deterrent has been a vital part of our national security strategy for over half a century.","Nuclear weapons are morally obscene: a technology that is capable of destruction and death at an indiscriminate and barbaric level.","Appeal to history","Morality","Pro","Con","Please read the following <b>arguments for and against</b> renewing Trident.","Argument One (For)","Argument Two (Against)"
"184",10,184,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","Our Trident nuclear deterrent has been a vital part of our national security strategy for over half a century.","If the consequence of possessing a nuclear weapon is that nobody else launches their own, and thus a conflict in which many millions would die is averted, then it is a moral imperative to possess that weapon.","Appeal to history","Morality","Pro","Pro","Please read the following <b>two arguments in favour</b> of renewing Trident.","Argument One (For)","Argument Two (For)"
"185",10,185,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","Our Trident nuclear deterrent has been a vital part of our national security strategy for over half a century.","A recent survey suggests that the UK public are in favour of finding a cheaper way of keeping nuclear weapons, rather than renewing the Trident system.","Appeal to history","Public Opinion","Pro","Con","Please read the following <b>arguments for and against</b> renewing Trident.","Argument One (For)","Argument Two (Against)"
"186",10,186,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","Our Trident nuclear deterrent has been a vital part of our national security strategy for over half a century.","In poll after poll, two thirds of the British people endorse keeping and updating our Trident nuclear weapons system.","Appeal to history","Public Opinion","Pro","Pro","Please read the following <b>two arguments in favour</b> of renewing Trident.","Argument One (For)","Argument Two (For)"
"187",10,187,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","Our Trident nuclear deterrent has been a vital part of our national security strategy for over half a century.","One side effect of our continuing possession of nuclear weapons is to encourage other countries to maintain their own nuclear arsenals.","Appeal to history","Side Effects","Pro","Con","Please read the following <b>arguments for and against</b> renewing Trident.","Argument One (For)","Argument Two (Against)"
"188",10,188,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","Our Trident nuclear deterrent has been a vital part of our national security strategy for over half a century.","One side effect of renewing the Trident system is that it will provide employment and economic benefits to many parts of the country.","Appeal to history","Side Effects","Pro","Pro","Please read the following <b>two arguments in favour</b> of renewing Trident.","Argument One (For)","Argument Two (For)"
"189",10,189,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","The Trident system guarantees the UK a place at the world's top table.","Great Britain does not need status-symbol weapons such as Trident in order to hold on to our place as a leading nation in the world. ","Appeal to national greatness","Appeal to national greatness","Pro","Con","Please read the following <b>arguments for and against</b> renewing Trident.","Argument One (For)","Argument Two (Against)"
"190",10,190,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","Great Britain does not need status-symbol weapons such as Trident in order to hold on to our place as a leading nation in the world. ","These kinds of weapon systems are just toys for elites, they are irrelevant to the concerns of ordinary people.","Appeal to national greatness","Appeal to populism","Con","Con","Please read the following <b>two arguments against</b> renewing Trident.","Argument One (Against)","Argument Two (Against)"
"191",10,191,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","The only people who think that it is not important for UK to have a strong nuclear deterrent are metropolitan elites.","Great Britain does not need status-symbol weapons such as Trident in order to hold on to our place as a leading nation in the world. ","Appeal to populism","Appeal to national greatness","Pro","Con","Please read the following <b>arguments for and against</b> renewing Trident.","Argument One (For)","Argument Two (Against)"
"192",10,192,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","Great Britain does not need status-symbol weapons such as Trident in order to hold on to our place as a leading nation in the world. ","It is common sense to not spend a substantial fraction of our defense budget on weapons systems that will never be used.","Appeal to national greatness","Common sense","Con","Con","Please read the following <b>two arguments against</b> renewing Trident.","Argument One (Against)","Argument Two (Against)"
"193",10,193,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","It is common sense that we must have a strong nuclear deterrent in a world where nations like Russia and North Korea have nuclear weapons.","Great Britain does not need status-symbol weapons such as Trident in order to hold on to our place as a leading nation in the world. ","Common sense","Appeal to national greatness","Pro","Con","Please read the following <b>arguments for and against</b> renewing Trident.","Argument One (For)","Argument Two (Against)"
"194",10,194,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","Great Britain does not need status-symbol weapons such as Trident in order to hold on to our place as a leading nation in the world. ","Replacing Trident would have considerable costs, as it would require an additional 6% of the UK's defence budget, which will further reduce the amount we can spend on conventional armed forces.","Appeal to national greatness","Cost/benefit","Con","Con","Please read the following <b>two arguments against</b> renewing Trident.","Argument One (Against)","Argument Two (Against)"
"195",10,195,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","Although it is expensive, the benefits of Trident are considerable: no alternative system is as capable, resilient or cost-effective as a Trident-based deterrent. ","Great Britain does not need status-symbol weapons such as Trident in order to hold on to our place as a leading nation in the world. ","Cost/benefit","Appeal to national greatness","Pro","Con","Please read the following <b>arguments for and against</b> renewing Trident.","Argument One (For)","Argument Two (Against)"
"196",10,196,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","Great Britain does not need status-symbol weapons such as Trident in order to hold on to our place as a leading nation in the world. ","Other countries -- including South Africa, Brazil and Argentina -- have made serious unilateral efforts to bring about nuclear disarmament, and we should join them.","Appeal to national greatness","Country comparison","Con","Con","Please read the following <b>two arguments against</b> renewing Trident.","Argument One (Against)","Argument Two (Against)"
"197",10,197,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","We do not want to lag behind other major world powers -- including Russia, the US, China and France -- who are in the process of spending billions of pounds renewing their own submarine-based nuclear weapons.","Great Britain does not need status-symbol weapons such as Trident in order to hold on to our place as a leading nation in the world. ","Country comparison","Appeal to national greatness","Pro","Con","Please read the following <b>arguments for and against</b> renewing Trident.","Argument One (For)","Argument Two (Against)"
"198",10,198,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","Great Britain does not need status-symbol weapons such as Trident in order to hold on to our place as a leading nation in the world. ","The crisis in our military is the decline of our conventional forces, and we should spend our money addressing this very real problem, rather than on renewing Trident.","Appeal to national greatness","Crisis","Con","Con","Please read the following <b>two arguments against</b> renewing Trident.","Argument One (Against)","Argument Two (Against)"
"199",10,199,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","A submarine-based nuclear deterrant is the best defence against a potential nuclear crisis.","Great Britain does not need status-symbol weapons such as Trident in order to hold on to our place as a leading nation in the world. ","Crisis","Appeal to national greatness","Pro","Con","Please read the following <b>arguments for and against</b> renewing Trident.","Argument One (For)","Argument Two (Against)"
"200",10,200,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","Great Britain does not need status-symbol weapons such as Trident in order to hold on to our place as a leading nation in the world. ","Spending enormous amounts on Trident is like buying a tank to try to fight a swarm of mosquitoes.","Appeal to national greatness","Metaphor","Con","Con","Please read the following <b>two arguments against</b> renewing Trident.","Argument One (Against)","Argument Two (Against)"
"201",10,201,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","Giving up our nuclear deterrant will leave us naked in global power politics.","Great Britain does not need status-symbol weapons such as Trident in order to hold on to our place as a leading nation in the world. ","Metaphor","Appeal to national greatness","Pro","Con","Please read the following <b>arguments for and against</b> renewing Trident.","Argument One (For)","Argument Two (Against)"
"202",10,202,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","Great Britain does not need status-symbol weapons such as Trident in order to hold on to our place as a leading nation in the world. ","Nuclear weapons are morally obscene: a technology that is capable of destruction and death at an indiscriminate and barbaric level.","Appeal to national greatness","Morality","Con","Con","Please read the following <b>two arguments against</b> renewing Trident.","Argument One (Against)","Argument Two (Against)"
"203",10,203,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","If the consequence of possessing a nuclear weapon is that nobody else launches their own, and thus a conflict in which many millions would die is averted, then it is a moral imperative to possess that weapon.","Great Britain does not need status-symbol weapons such as Trident in order to hold on to our place as a leading nation in the world. ","Morality","Appeal to national greatness","Pro","Con","Please read the following <b>arguments for and against</b> renewing Trident.","Argument One (For)","Argument Two (Against)"
"204",10,204,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","Great Britain does not need status-symbol weapons such as Trident in order to hold on to our place as a leading nation in the world. ","A recent survey suggests that the UK public are in favour of finding a cheaper way of keeping nuclear weapons, rather than renewing the Trident system.","Appeal to national greatness","Public Opinion","Con","Con","Please read the following <b>two arguments against</b> renewing Trident.","Argument One (Against)","Argument Two (Against)"
"205",10,205,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","In poll after poll, two thirds of the British people endorse keeping and updating our Trident nuclear weapons system.","Great Britain does not need status-symbol weapons such as Trident in order to hold on to our place as a leading nation in the world. ","Public Opinion","Appeal to national greatness","Pro","Con","Please read the following <b>arguments for and against</b> renewing Trident.","Argument One (For)","Argument Two (Against)"
"206",10,206,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","Great Britain does not need status-symbol weapons such as Trident in order to hold on to our place as a leading nation in the world. ","One side effect of our continuing possession of nuclear weapons is to encourage other countries to maintain their own nuclear arsenals.","Appeal to national greatness","Side Effects","Con","Con","Please read the following <b>two arguments against</b> renewing Trident.","Argument One (Against)","Argument Two (Against)"
"207",10,207,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","One side effect of renewing the Trident system is that it will provide employment and economic benefits to many parts of the country.","Great Britain does not need status-symbol weapons such as Trident in order to hold on to our place as a leading nation in the world. ","Side Effects","Appeal to national greatness","Pro","Con","Please read the following <b>arguments for and against</b> renewing Trident.","Argument One (For)","Argument Two (Against)"
"208",10,208,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","The Trident system guarantees the UK a place at the world's top table.","These kinds of weapon systems are just toys for elites, they are irrelevant to the concerns of ordinary people.","Appeal to national greatness","Appeal to populism","Pro","Con","Please read the following <b>arguments for and against</b> renewing Trident.","Argument One (For)","Argument Two (Against)"
"209",10,209,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","The Trident system guarantees the UK a place at the world's top table.","The only people who think that it is not important for UK to have a strong nuclear deterrent are metropolitan elites.","Appeal to national greatness","Appeal to populism","Pro","Pro","Please read the following <b>two arguments in favour</b> of renewing Trident.","Argument One (For)","Argument Two (For)"
"210",10,210,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","The Trident system guarantees the UK a place at the world's top table.","It is common sense to not spend a substantial fraction of our defense budget on weapons systems that will never be used.","Appeal to national greatness","Common sense","Pro","Con","Please read the following <b>arguments for and against</b> renewing Trident.","Argument One (For)","Argument Two (Against)"
"211",10,211,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","The Trident system guarantees the UK a place at the world's top table.","It is common sense that we must have a strong nuclear deterrent in a world where nations like Russia and North Korea have nuclear weapons.","Appeal to national greatness","Common sense","Pro","Pro","Please read the following <b>two arguments in favour</b> of renewing Trident.","Argument One (For)","Argument Two (For)"
"212",10,212,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","The Trident system guarantees the UK a place at the world's top table.","Replacing Trident would have considerable costs, as it would require an additional 6% of the UK's defence budget, which will further reduce the amount we can spend on conventional armed forces.","Appeal to national greatness","Cost/benefit","Pro","Con","Please read the following <b>arguments for and against</b> renewing Trident.","Argument One (For)","Argument Two (Against)"
"213",10,213,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","The Trident system guarantees the UK a place at the world's top table.","Although it is expensive, the benefits of Trident are considerable: no alternative system is as capable, resilient or cost-effective as a Trident-based deterrent. ","Appeal to national greatness","Cost/benefit","Pro","Pro","Please read the following <b>two arguments in favour</b> of renewing Trident.","Argument One (For)","Argument Two (For)"
"214",10,214,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","The Trident system guarantees the UK a place at the world's top table.","Other countries -- including South Africa, Brazil and Argentina -- have made serious unilateral efforts to bring about nuclear disarmament, and we should join them.","Appeal to national greatness","Country comparison","Pro","Con","Please read the following <b>arguments for and against</b> renewing Trident.","Argument One (For)","Argument Two (Against)"
"215",10,215,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","The Trident system guarantees the UK a place at the world's top table.","We do not want to lag behind other major world powers -- including Russia, the US, China and France -- who are in the process of spending billions of pounds renewing their own submarine-based nuclear weapons.","Appeal to national greatness","Country comparison","Pro","Pro","Please read the following <b>two arguments in favour</b> of renewing Trident.","Argument One (For)","Argument Two (For)"
"216",10,216,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","The Trident system guarantees the UK a place at the world's top table.","The crisis in our military is the decline of our conventional forces, and we should spend our money addressing this very real problem, rather than on renewing Trident.","Appeal to national greatness","Crisis","Pro","Con","Please read the following <b>arguments for and against</b> renewing Trident.","Argument One (For)","Argument Two (Against)"
"217",10,217,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","The Trident system guarantees the UK a place at the world's top table.","A submarine-based nuclear deterrant is the best defence against a potential nuclear crisis.","Appeal to national greatness","Crisis","Pro","Pro","Please read the following <b>two arguments in favour</b> of renewing Trident.","Argument One (For)","Argument Two (For)"
"218",10,218,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","The Trident system guarantees the UK a place at the world's top table.","Spending enormous amounts on Trident is like buying a tank to try to fight a swarm of mosquitoes.","Appeal to national greatness","Metaphor","Pro","Con","Please read the following <b>arguments for and against</b> renewing Trident.","Argument One (For)","Argument Two (Against)"
"219",10,219,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","The Trident system guarantees the UK a place at the world's top table.","Giving up our nuclear deterrant will leave us naked in global power politics.","Appeal to national greatness","Metaphor","Pro","Pro","Please read the following <b>two arguments in favour</b> of renewing Trident.","Argument One (For)","Argument Two (For)"
"220",10,220,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","The Trident system guarantees the UK a place at the world's top table.","Nuclear weapons are morally obscene: a technology that is capable of destruction and death at an indiscriminate and barbaric level.","Appeal to national greatness","Morality","Pro","Con","Please read the following <b>arguments for and against</b> renewing Trident.","Argument One (For)","Argument Two (Against)"
"221",10,221,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","The Trident system guarantees the UK a place at the world's top table.","If the consequence of possessing a nuclear weapon is that nobody else launches their own, and thus a conflict in which many millions would die is averted, then it is a moral imperative to possess that weapon.","Appeal to national greatness","Morality","Pro","Pro","Please read the following <b>two arguments in favour</b> of renewing Trident.","Argument One (For)","Argument Two (For)"
"222",10,222,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","The Trident system guarantees the UK a place at the world's top table.","A recent survey suggests that the UK public are in favour of finding a cheaper way of keeping nuclear weapons, rather than renewing the Trident system.","Appeal to national greatness","Public Opinion","Pro","Con","Please read the following <b>arguments for and against</b> renewing Trident.","Argument One (For)","Argument Two (Against)"
"223",10,223,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","The Trident system guarantees the UK a place at the world's top table.","In poll after poll, two thirds of the British people endorse keeping and updating our Trident nuclear weapons system.","Appeal to national greatness","Public Opinion","Pro","Pro","Please read the following <b>two arguments in favour</b> of renewing Trident.","Argument One (For)","Argument Two (For)"
"224",10,224,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","The Trident system guarantees the UK a place at the world's top table.","One side effect of our continuing possession of nuclear weapons is to encourage other countries to maintain their own nuclear arsenals.","Appeal to national greatness","Side Effects","Pro","Con","Please read the following <b>arguments for and against</b> renewing Trident.","Argument One (For)","Argument Two (Against)"
"225",10,225,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","The Trident system guarantees the UK a place at the world's top table.","One side effect of renewing the Trident system is that it will provide employment and economic benefits to many parts of the country.","Appeal to national greatness","Side Effects","Pro","Pro","Please read the following <b>two arguments in favour</b> of renewing Trident.","Argument One (For)","Argument Two (For)"
"226",10,226,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","The only people who think that it is not important for UK to have a strong nuclear deterrent are metropolitan elites.","These kinds of weapon systems are just toys for elites, they are irrelevant to the concerns of ordinary people.","Appeal to populism","Appeal to populism","Pro","Con","Please read the following <b>arguments for and against</b> renewing Trident.","Argument One (For)","Argument Two (Against)"
"227",10,227,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","These kinds of weapon systems are just toys for elites, they are irrelevant to the concerns of ordinary people.","It is common sense to not spend a substantial fraction of our defense budget on weapons systems that will never be used.","Appeal to populism","Common sense","Con","Con","Please read the following <b>two arguments against</b> renewing Trident.","Argument One (Against)","Argument Two (Against)"
"228",10,228,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","It is common sense that we must have a strong nuclear deterrent in a world where nations like Russia and North Korea have nuclear weapons.","These kinds of weapon systems are just toys for elites, they are irrelevant to the concerns of ordinary people.","Common sense","Appeal to populism","Pro","Con","Please read the following <b>arguments for and against</b> renewing Trident.","Argument One (For)","Argument Two (Against)"
"229",10,229,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","These kinds of weapon systems are just toys for elites, they are irrelevant to the concerns of ordinary people.","Replacing Trident would have considerable costs, as it would require an additional 6% of the UK's defence budget, which will further reduce the amount we can spend on conventional armed forces.","Appeal to populism","Cost/benefit","Con","Con","Please read the following <b>two arguments against</b> renewing Trident.","Argument One (Against)","Argument Two (Against)"
"230",10,230,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","Although it is expensive, the benefits of Trident are considerable: no alternative system is as capable, resilient or cost-effective as a Trident-based deterrent. ","These kinds of weapon systems are just toys for elites, they are irrelevant to the concerns of ordinary people.","Cost/benefit","Appeal to populism","Pro","Con","Please read the following <b>arguments for and against</b> renewing Trident.","Argument One (For)","Argument Two (Against)"
"231",10,231,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","These kinds of weapon systems are just toys for elites, they are irrelevant to the concerns of ordinary people.","Other countries -- including South Africa, Brazil and Argentina -- have made serious unilateral efforts to bring about nuclear disarmament, and we should join them.","Appeal to populism","Country comparison","Con","Con","Please read the following <b>two arguments against</b> renewing Trident.","Argument One (Against)","Argument Two (Against)"
"232",10,232,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","We do not want to lag behind other major world powers -- including Russia, the US, China and France -- who are in the process of spending billions of pounds renewing their own submarine-based nuclear weapons.","These kinds of weapon systems are just toys for elites, they are irrelevant to the concerns of ordinary people.","Country comparison","Appeal to populism","Pro","Con","Please read the following <b>arguments for and against</b> renewing Trident.","Argument One (For)","Argument Two (Against)"
"233",10,233,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","These kinds of weapon systems are just toys for elites, they are irrelevant to the concerns of ordinary people.","The crisis in our military is the decline of our conventional forces, and we should spend our money addressing this very real problem, rather than on renewing Trident.","Appeal to populism","Crisis","Con","Con","Please read the following <b>two arguments against</b> renewing Trident.","Argument One (Against)","Argument Two (Against)"
"234",10,234,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","A submarine-based nuclear deterrant is the best defence against a potential nuclear crisis.","These kinds of weapon systems are just toys for elites, they are irrelevant to the concerns of ordinary people.","Crisis","Appeal to populism","Pro","Con","Please read the following <b>arguments for and against</b> renewing Trident.","Argument One (For)","Argument Two (Against)"
