"","policy_id","pair_id","policy","description","text_one","text_two","element_one","element_two","pro_con_one","pro_con_two","prompt","text_one_title","text_two_title"
"88",5,88,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","The government's Chief Scientific Advisor has said that fracking could dramatically increase accessible UK natural gas reserves.","It is common sense that we should use fracking to take advantage of the natural gas resources that we have.","Appeal to authority/endorsement","Common sense","Pro","Pro","Please read the following <b>two arguments in favour</b> of fracking in the UK.","Argument One (For)","Argument Two (For)"
"89",5,89,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","The government's Chief Scientific Advisor has said that fracking could dramatically increase accessible UK natural gas reserves.","The benefits that could results from fracking are too uncertain to justify the costs of extracting gas in this way in the UK.","Appeal to authority/endorsement","Cost/benefit","Pro","Con","Please read the following <b>arguments for and against</b> fracking in the UK.","Argument One (For)","Argument Two (Against)"
"90",5,90,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","The government's Chief Scientific Advisor has said that fracking could dramatically increase accessible UK natural gas reserves.","The benefits of fracking include both lower gas prices and jobs in communities that desparately need them.","Appeal to authority/endorsement","Cost/benefit","Pro","Pro","Please read the following <b>two arguments in favour</b> of fracking in the UK.","Argument One (For)","Argument Two (For)"
"91",5,91,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","The government's Chief Scientific Advisor has said that fracking could dramatically increase accessible UK natural gas reserves.","In the US, fracking has caused increased earthquakes and water supplies so tainted with gas that kitchen taps can sustain a flame.","Appeal to authority/endorsement","Country comparison","Pro","Con","Please read the following <b>arguments for and against</b> fracking in the UK.","Argument One (For)","Argument Two (Against)"
"92",5,92,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","The government's Chief Scientific Advisor has said that fracking could dramatically increase accessible UK natural gas reserves.","In the US, the development of new fracking technologies has helped to increase domestic energy production, reduced carbon emissions and improved the security of energy supply.","Appeal to authority/endorsement","Country comparison","Pro","Pro","Please read the following <b>two arguments in favour</b> of fracking in the UK.","Argument One (For)","Argument Two (For)"
"93",5,93,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","The government's Chief Scientific Advisor has said that fracking could dramatically increase accessible UK natural gas reserves.","The climate change crisis cannot be effectively addressed through fracking: we will just be switching between different non-renewable fossil fuel energy sources.","Appeal to authority/endorsement","Crisis","Pro","Con","Please read the following <b>arguments for and against</b> fracking in the UK.","Argument One (For)","Argument Two (Against)"
"94",5,94,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","The government's Chief Scientific Advisor has said that fracking could dramatically increase accessible UK natural gas reserves.","The climate change crisis can be most effectively addressed if we use all the tools at our disposal to reduce carbon emissions: gas from fracking is better for the environment than coal or oil.","Appeal to authority/endorsement","Crisis","Pro","Pro","Please read the following <b>two arguments in favour</b> of fracking in the UK.","Argument One (For)","Argument Two (For)"
"95",5,95,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","The government's Chief Scientific Advisor has said that fracking could dramatically increase accessible UK natural gas reserves.","Fracking is another scorched earth resource extraction technology.","Appeal to authority/endorsement","Metaphor","Pro","Con","Please read the following <b>arguments for and against</b> fracking in the UK.","Argument One (For)","Argument Two (Against)"
"96",5,96,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","The government's Chief Scientific Advisor has said that fracking could dramatically increase accessible UK natural gas reserves.","Fracking can provide a bridge to a greener future.","Appeal to authority/endorsement","Metaphor","Pro","Pro","Please read the following <b>two arguments in favour</b> of fracking in the UK.","Argument One (For)","Argument Two (For)"
"97",5,97,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","The government's Chief Scientific Advisor has said that fracking could dramatically increase accessible UK natural gas reserves.","It is our moral duty to protect the environment from a risky fracking scheme with unclear benefits.","Appeal to authority/endorsement","Morality","Pro","Con","Please read the following <b>arguments for and against</b> fracking in the UK.","Argument One (For)","Argument Two (Against)"
"98",5,98,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","The government's Chief Scientific Advisor has said that fracking could dramatically increase accessible UK natural gas reserves.","It is our moral duty to take responsibility for generating our own energy supplies, and fracking can help us to achieve this.","Appeal to authority/endorsement","Morality","Pro","Pro","Please read the following <b>two arguments in favour</b> of fracking in the UK.","Argument One (For)","Argument Two (For)"
"99",5,99,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","The government's Chief Scientific Advisor has said that fracking could dramatically increase accessible UK natural gas reserves.","A recent survey showed that only 19% of people support fracking.","Appeal to authority/endorsement","Public Opinion","Pro","Con","Please read the following <b>arguments for and against</b> fracking in the UK.","Argument One (For)","Argument Two (Against)"
"100",5,100,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","The government's Chief Scientific Advisor has said that fracking could dramatically increase accessible UK natural gas reserves.","The tiny group of people who protest about fracking are not at all representative of public opinion.","Appeal to authority/endorsement","Public Opinion","Pro","Pro","Please read the following <b>two arguments in favour</b> of fracking in the UK.","Argument One (For)","Argument Two (For)"
"101",5,101,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","The government's Chief Scientific Advisor has said that fracking could dramatically increase accessible UK natural gas reserves.","One side-effect of exploratory fracking seems to be that it can cause small earthquakes. ","Appeal to authority/endorsement","Side Effects","Pro","Con","Please read the following <b>arguments for and against</b> fracking in the UK.","Argument One (For)","Argument Two (Against)"
"102",5,102,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","The government's Chief Scientific Advisor has said that fracking could dramatically increase accessible UK natural gas reserves.","One side-effect of fracking would be to decrease the usage of oil and coal, thereby reducing pollution and greenhouse gas emissions. ","Appeal to authority/endorsement","Side Effects","Pro","Pro","Please read the following <b>two arguments in favour</b> of fracking in the UK.","Argument One (For)","Argument Two (For)"
"103",5,103,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","It is unfair to make people pay more to heat their homes because of misplaced concerns about fracking.","Fracking is unfair to those residents who live closest to the drilling sites.","Appeal to fairness","Appeal to fairness","Pro","Con","Please read the following <b>arguments for and against</b> fracking in the UK.","Argument One (For)","Argument Two (Against)"
"104",5,104,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","Fracking is unfair to those residents who live closest to the drilling sites.","History shows us that government regulation does not prevent environmental disasters and fracking creates a high risk of accidents.","Appeal to fairness","Appeal to history","Con","Con","Please read the following <b>two arguments against</b> fracking in the UK.","Argument One (Against)","Argument Two (Against)"
"105",5,105,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","The UK has a long history of effective regulation of successful and safe onshore and offshore gas extraction, and there is no reason for fracking to be any different.","Fracking is unfair to those residents who live closest to the drilling sites.","Appeal to history","Appeal to fairness","Pro","Con","Please read the following <b>arguments for and against</b> fracking in the UK.","Argument One (For)","Argument Two (Against)"
"106",5,106,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","Fracking is unfair to those residents who live closest to the drilling sites.","The UK should be leading the world by adopting clean and renewable energy sources, not investing further in fossil fuels such as those produced by fracking.","Appeal to fairness","Appeal to national greatness","Con","Con","Please read the following <b>two arguments against</b> fracking in the UK.","Argument One (Against)","Argument Two (Against)"
"107",5,107,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","Fracking has the potential to help make the UK a world leader in new energy technologies, and to make it self-sufficient in energy production.","Fracking is unfair to those residents who live closest to the drilling sites.","Appeal to national greatness","Appeal to fairness","Pro","Con","Please read the following <b>arguments for and against</b> fracking in the UK.","Argument One (For)","Argument Two (Against)"
"108",5,108,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","Fracking is unfair to those residents who live closest to the drilling sites.","Fracking will produce windfall profits for energy multinationals, but little benefit for ordinary people.","Appeal to fairness","Appeal to populism","Con","Con","Please read the following <b>two arguments against</b> fracking in the UK.","Argument One (Against)","Argument Two (Against)"
"109",5,109,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","Fracking will enable us to reduce the cost of fuel, which may not be much concern to elites, but matters a great deal to ordinary people who are struggling to get by.","Fracking is unfair to those residents who live closest to the drilling sites.","Appeal to populism","Appeal to fairness","Pro","Con","Please read the following <b>arguments for and against</b> fracking in the UK.","Argument One (For)","Argument Two (Against)"
"110",5,110,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","Fracking is unfair to those residents who live closest to the drilling sites.","It is common sense that as we are trying to address climate change we should not be using fracking to increase our use of fossil fuels.","Appeal to fairness","Common sense","Con","Con","Please read the following <b>two arguments against</b> fracking in the UK.","Argument One (Against)","Argument Two (Against)"
"111",5,111,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","It is common sense that we should use fracking to take advantage of the natural gas resources that we have.","Fracking is unfair to those residents who live closest to the drilling sites.","Common sense","Appeal to fairness","Pro","Con","Please read the following <b>arguments for and against</b> fracking in the UK.","Argument One (For)","Argument Two (Against)"
"112",5,112,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","Fracking is unfair to those residents who live closest to the drilling sites.","The benefits that could results from fracking are too uncertain to justify the costs of extracting gas in this way in the UK.","Appeal to fairness","Cost/benefit","Con","Con","Please read the following <b>two arguments against</b> fracking in the UK.","Argument One (Against)","Argument Two (Against)"
"113",5,113,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","The benefits of fracking include both lower gas prices and jobs in communities that desparately need them.","Fracking is unfair to those residents who live closest to the drilling sites.","Cost/benefit","Appeal to fairness","Pro","Con","Please read the following <b>arguments for and against</b> fracking in the UK.","Argument One (For)","Argument Two (Against)"
"114",5,114,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","Fracking is unfair to those residents who live closest to the drilling sites.","In the US, fracking has caused increased earthquakes and water supplies so tainted with gas that kitchen taps can sustain a flame.","Appeal to fairness","Country comparison","Con","Con","Please read the following <b>two arguments against</b> fracking in the UK.","Argument One (Against)","Argument Two (Against)"
"115",5,115,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","In the US, the development of new fracking technologies has helped to increase domestic energy production, reduced carbon emissions and improved the security of energy supply.","Fracking is unfair to those residents who live closest to the drilling sites.","Country comparison","Appeal to fairness","Pro","Con","Please read the following <b>arguments for and against</b> fracking in the UK.","Argument One (For)","Argument Two (Against)"
"116",5,116,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","Fracking is unfair to those residents who live closest to the drilling sites.","The climate change crisis cannot be effectively addressed through fracking: we will just be switching between different non-renewable fossil fuel energy sources.","Appeal to fairness","Crisis","Con","Con","Please read the following <b>two arguments against</b> fracking in the UK.","Argument One (Against)","Argument Two (Against)"
"117",5,117,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","The climate change crisis can be most effectively addressed if we use all the tools at our disposal to reduce carbon emissions: gas from fracking is better for the environment than coal or oil.","Fracking is unfair to those residents who live closest to the drilling sites.","Crisis","Appeal to fairness","Pro","Con","Please read the following <b>arguments for and against</b> fracking in the UK.","Argument One (For)","Argument Two (Against)"
"118",5,118,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","Fracking is unfair to those residents who live closest to the drilling sites.","Fracking is another scorched earth resource extraction technology.","Appeal to fairness","Metaphor","Con","Con","Please read the following <b>two arguments against</b> fracking in the UK.","Argument One (Against)","Argument Two (Against)"
"119",5,119,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","Fracking can provide a bridge to a greener future.","Fracking is unfair to those residents who live closest to the drilling sites.","Metaphor","Appeal to fairness","Pro","Con","Please read the following <b>arguments for and against</b> fracking in the UK.","Argument One (For)","Argument Two (Against)"
"120",5,120,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","Fracking is unfair to those residents who live closest to the drilling sites.","It is our moral duty to protect the environment from a risky fracking scheme with unclear benefits.","Appeal to fairness","Morality","Con","Con","Please read the following <b>two arguments against</b> fracking in the UK.","Argument One (Against)","Argument Two (Against)"
"121",5,121,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","It is our moral duty to take responsibility for generating our own energy supplies, and fracking can help us to achieve this.","Fracking is unfair to those residents who live closest to the drilling sites.","Morality","Appeal to fairness","Pro","Con","Please read the following <b>arguments for and against</b> fracking in the UK.","Argument One (For)","Argument Two (Against)"
"122",5,122,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","Fracking is unfair to those residents who live closest to the drilling sites.","A recent survey showed that only 19% of people support fracking.","Appeal to fairness","Public Opinion","Con","Con","Please read the following <b>two arguments against</b> fracking in the UK.","Argument One (Against)","Argument Two (Against)"
"123",5,123,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","The tiny group of people who protest about fracking are not at all representative of public opinion.","Fracking is unfair to those residents who live closest to the drilling sites.","Public Opinion","Appeal to fairness","Pro","Con","Please read the following <b>arguments for and against</b> fracking in the UK.","Argument One (For)","Argument Two (Against)"
"124",5,124,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","Fracking is unfair to those residents who live closest to the drilling sites.","One side-effect of exploratory fracking seems to be that it can cause small earthquakes. ","Appeal to fairness","Side Effects","Con","Con","Please read the following <b>two arguments against</b> fracking in the UK.","Argument One (Against)","Argument Two (Against)"
"125",5,125,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","One side-effect of fracking would be to decrease the usage of oil and coal, thereby reducing pollution and greenhouse gas emissions. ","Fracking is unfair to those residents who live closest to the drilling sites.","Side Effects","Appeal to fairness","Pro","Con","Please read the following <b>arguments for and against</b> fracking in the UK.","Argument One (For)","Argument Two (Against)"
"126",5,126,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","It is unfair to make people pay more to heat their homes because of misplaced concerns about fracking.","History shows us that government regulation does not prevent environmental disasters and fracking creates a high risk of accidents.","Appeal to fairness","Appeal to history","Pro","Con","Please read the following <b>arguments for and against</b> fracking in the UK.","Argument One (For)","Argument Two (Against)"
"127",5,127,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","It is unfair to make people pay more to heat their homes because of misplaced concerns about fracking.","The UK has a long history of effective regulation of successful and safe onshore and offshore gas extraction, and there is no reason for fracking to be any different.","Appeal to fairness","Appeal to history","Pro","Pro","Please read the following <b>two arguments in favour</b> of fracking in the UK.","Argument One (For)","Argument Two (For)"
"128",5,128,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","It is unfair to make people pay more to heat their homes because of misplaced concerns about fracking.","The UK should be leading the world by adopting clean and renewable energy sources, not investing further in fossil fuels such as those produced by fracking.","Appeal to fairness","Appeal to national greatness","Pro","Con","Please read the following <b>arguments for and against</b> fracking in the UK.","Argument One (For)","Argument Two (Against)"
"129",5,129,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","It is unfair to make people pay more to heat their homes because of misplaced concerns about fracking.","Fracking has the potential to help make the UK a world leader in new energy technologies, and to make it self-sufficient in energy production.","Appeal to fairness","Appeal to national greatness","Pro","Pro","Please read the following <b>two arguments in favour</b> of fracking in the UK.","Argument One (For)","Argument Two (For)"
"130",5,130,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","It is unfair to make people pay more to heat their homes because of misplaced concerns about fracking.","Fracking will produce windfall profits for energy multinationals, but little benefit for ordinary people.","Appeal to fairness","Appeal to populism","Pro","Con","Please read the following <b>arguments for and against</b> fracking in the UK.","Argument One (For)","Argument Two (Against)"
"131",5,131,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","It is unfair to make people pay more to heat their homes because of misplaced concerns about fracking.","Fracking will enable us to reduce the cost of fuel, which may not be much concern to elites, but matters a great deal to ordinary people who are struggling to get by.","Appeal to fairness","Appeal to populism","Pro","Pro","Please read the following <b>two arguments in favour</b> of fracking in the UK.","Argument One (For)","Argument Two (For)"
"132",5,132,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","It is unfair to make people pay more to heat their homes because of misplaced concerns about fracking.","It is common sense that as we are trying to address climate change we should not be using fracking to increase our use of fossil fuels.","Appeal to fairness","Common sense","Pro","Con","Please read the following <b>arguments for and against</b> fracking in the UK.","Argument One (For)","Argument Two (Against)"
"133",5,133,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","It is unfair to make people pay more to heat their homes because of misplaced concerns about fracking.","It is common sense that we should use fracking to take advantage of the natural gas resources that we have.","Appeal to fairness","Common sense","Pro","Pro","Please read the following <b>two arguments in favour</b> of fracking in the UK.","Argument One (For)","Argument Two (For)"
"134",5,134,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","It is unfair to make people pay more to heat their homes because of misplaced concerns about fracking.","The benefits that could results from fracking are too uncertain to justify the costs of extracting gas in this way in the UK.","Appeal to fairness","Cost/benefit","Pro","Con","Please read the following <b>arguments for and against</b> fracking in the UK.","Argument One (For)","Argument Two (Against)"
"135",5,135,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","It is unfair to make people pay more to heat their homes because of misplaced concerns about fracking.","The benefits of fracking include both lower gas prices and jobs in communities that desparately need them.","Appeal to fairness","Cost/benefit","Pro","Pro","Please read the following <b>two arguments in favour</b> of fracking in the UK.","Argument One (For)","Argument Two (For)"
"136",5,136,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","It is unfair to make people pay more to heat their homes because of misplaced concerns about fracking.","In the US, fracking has caused increased earthquakes and water supplies so tainted with gas that kitchen taps can sustain a flame.","Appeal to fairness","Country comparison","Pro","Con","Please read the following <b>arguments for and against</b> fracking in the UK.","Argument One (For)","Argument Two (Against)"
"137",5,137,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","It is unfair to make people pay more to heat their homes because of misplaced concerns about fracking.","In the US, the development of new fracking technologies has helped to increase domestic energy production, reduced carbon emissions and improved the security of energy supply.","Appeal to fairness","Country comparison","Pro","Pro","Please read the following <b>two arguments in favour</b> of fracking in the UK.","Argument One (For)","Argument Two (For)"
"138",5,138,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","It is unfair to make people pay more to heat their homes because of misplaced concerns about fracking.","The climate change crisis cannot be effectively addressed through fracking: we will just be switching between different non-renewable fossil fuel energy sources.","Appeal to fairness","Crisis","Pro","Con","Please read the following <b>arguments for and against</b> fracking in the UK.","Argument One (For)","Argument Two (Against)"
"139",5,139,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","It is unfair to make people pay more to heat their homes because of misplaced concerns about fracking.","The climate change crisis can be most effectively addressed if we use all the tools at our disposal to reduce carbon emissions: gas from fracking is better for the environment than coal or oil.","Appeal to fairness","Crisis","Pro","Pro","Please read the following <b>two arguments in favour</b> of fracking in the UK.","Argument One (For)","Argument Two (For)"
"140",5,140,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","It is unfair to make people pay more to heat their homes because of misplaced concerns about fracking.","Fracking is another scorched earth resource extraction technology.","Appeal to fairness","Metaphor","Pro","Con","Please read the following <b>arguments for and against</b> fracking in the UK.","Argument One (For)","Argument Two (Against)"
"141",5,141,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","It is unfair to make people pay more to heat their homes because of misplaced concerns about fracking.","Fracking can provide a bridge to a greener future.","Appeal to fairness","Metaphor","Pro","Pro","Please read the following <b>two arguments in favour</b> of fracking in the UK.","Argument One (For)","Argument Two (For)"
"142",5,142,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","It is unfair to make people pay more to heat their homes because of misplaced concerns about fracking.","It is our moral duty to protect the environment from a risky fracking scheme with unclear benefits.","Appeal to fairness","Morality","Pro","Con","Please read the following <b>arguments for and against</b> fracking in the UK.","Argument One (For)","Argument Two (Against)"
"143",5,143,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","It is unfair to make people pay more to heat their homes because of misplaced concerns about fracking.","It is our moral duty to take responsibility for generating our own energy supplies, and fracking can help us to achieve this.","Appeal to fairness","Morality","Pro","Pro","Please read the following <b>two arguments in favour</b> of fracking in the UK.","Argument One (For)","Argument Two (For)"
"144",5,144,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","It is unfair to make people pay more to heat their homes because of misplaced concerns about fracking.","A recent survey showed that only 19% of people support fracking.","Appeal to fairness","Public Opinion","Pro","Con","Please read the following <b>arguments for and against</b> fracking in the UK.","Argument One (For)","Argument Two (Against)"
"145",5,145,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","It is unfair to make people pay more to heat their homes because of misplaced concerns about fracking.","The tiny group of people who protest about fracking are not at all representative of public opinion.","Appeal to fairness","Public Opinion","Pro","Pro","Please read the following <b>two arguments in favour</b> of fracking in the UK.","Argument One (For)","Argument Two (For)"
"146",5,146,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","It is unfair to make people pay more to heat their homes because of misplaced concerns about fracking.","One side-effect of exploratory fracking seems to be that it can cause small earthquakes. ","Appeal to fairness","Side Effects","Pro","Con","Please read the following <b>arguments for and against</b> fracking in the UK.","Argument One (For)","Argument Two (Against)"
"147",5,147,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","It is unfair to make people pay more to heat their homes because of misplaced concerns about fracking.","One side-effect of fracking would be to decrease the usage of oil and coal, thereby reducing pollution and greenhouse gas emissions. ","Appeal to fairness","Side Effects","Pro","Pro","Please read the following <b>two arguments in favour</b> of fracking in the UK.","Argument One (For)","Argument Two (For)"
"148",5,148,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","The UK has a long history of effective regulation of successful and safe onshore and offshore gas extraction, and there is no reason for fracking to be any different.","History shows us that government regulation does not prevent environmental disasters and fracking creates a high risk of accidents.","Appeal to history","Appeal to history","Pro","Con","Please read the following <b>arguments for and against</b> fracking in the UK.","Argument One (For)","Argument Two (Against)"
"149",5,149,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","History shows us that government regulation does not prevent environmental disasters and fracking creates a high risk of accidents.","The UK should be leading the world by adopting clean and renewable energy sources, not investing further in fossil fuels such as those produced by fracking.","Appeal to history","Appeal to national greatness","Con","Con","Please read the following <b>two arguments against</b> fracking in the UK.","Argument One (Against)","Argument Two (Against)"
"150",5,150,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","Fracking has the potential to help make the UK a world leader in new energy technologies, and to make it self-sufficient in energy production.","History shows us that government regulation does not prevent environmental disasters and fracking creates a high risk of accidents.","Appeal to national greatness","Appeal to history","Pro","Con","Please read the following <b>arguments for and against</b> fracking in the UK.","Argument One (For)","Argument Two (Against)"
"151",5,151,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","History shows us that government regulation does not prevent environmental disasters and fracking creates a high risk of accidents.","Fracking will produce windfall profits for energy multinationals, but little benefit for ordinary people.","Appeal to history","Appeal to populism","Con","Con","Please read the following <b>two arguments against</b> fracking in the UK.","Argument One (Against)","Argument Two (Against)"
"152",5,152,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","Fracking will enable us to reduce the cost of fuel, which may not be much concern to elites, but matters a great deal to ordinary people who are struggling to get by.","History shows us that government regulation does not prevent environmental disasters and fracking creates a high risk of accidents.","Appeal to populism","Appeal to history","Pro","Con","Please read the following <b>arguments for and against</b> fracking in the UK.","Argument One (For)","Argument Two (Against)"
